Complaint total,Temp Avg,Hum Avg,Baro Avg,Windspeed,Gust,Wind Direction,Heat Index,Wind Chill,Dew Point
0,39.375,70.25,30.2425,1.826665,5.15,171.75,39.375,39.400000000000006,30.450000000000003
0,39.05,74.5,30.232499999999998,2.6687525,7.5,140.5,39.05,40.325,31.650000000000002
0,39.432500000000005,77.25,30.205000000000005,3.533335,8.15,146.0,39.432500000000005,42.275000000000006,32.925
0,39.835,77.25,30.200000000000003,3.3333325,8.075,162.75,39.835,40.775000000000006,33.375
0,39.6425,78.5,30.1725,4.160415,9.350000000000001,167.25,39.6425,43.7,33.625
0,39.6125,77.0,30.145000000000003,3.320415,8.675,156.0,39.6125,41.25,33.05
0,39.595000000000006,78.0,30.099999999999998,3.4774975,7.574999999999999,153.75,39.595000000000006,41.55,33.325
0,39.735,80.5,30.07,3.7166675,8.2,109.5,39.735,42.7,34.275
0,39.9425,82.75,30.044999999999998,3.5445850000000005,8.475,168.0,39.9425,41.375,35.074999999999996
0,39.555,86.25,29.99,3.6758325,8.575,161.5,39.555,41.725,35.775
0,39.135,89.75,29.927500000000002,4.66375,10.825,151.75,39.135,45.075,36.425000000000004
0,39.1775,91.5,29.855,5.1441675,11.299999999999999,154.0,39.1775,46.9,36.875
0,39.667500000000004,92.25,29.814999999999998,3.6825025,8.85,148.75,39.667500000000004,42.675,37.6
0,40.065,92.5,29.755000000000003,4.649165,10.85,132.75,40.065,46.925,38.075
0,40.527499999999996,93.0,29.705000000000005,1.542915,7.025,115.25,40.527499999999996,41.05,38.625
0,41.0275,93.25,29.645000000000003,1.19625,4.300000000000001,123.5,41.0275,41.45,39.225
0,40.8275,93.25,29.585,2.6345825,6.0249999999999995,195.75,40.8275,41.949999999999996,39.0
0,41.2675,93.25,29.527500000000003,1.7787475,5.775,107.5,41.2675,41.85,39.425000000000004
0,40.870000000000005,93.0,29.495,4.797499999999999,11.8,276.0,40.870000000000005,46.675,38.975
0,39.3575,92.0,29.455000000000005,3.879585,11.075000000000001,293.5,39.3575,43.525000000000006,37.225
0,39.96,91.75,29.415000000000003,3.1416675,8.675,193.0,39.96,41.22500000000001,37.675
0,41.0475,90.25,29.385,2.1274975,7.3,270.0,41.0475,41.575,38.425000000000004
0,41.89,89.25,29.3675,3.73625,11.575,260.5,41.89,46.25000000000001,38.900000000000006
0,43.74,83.25,29.3925,5.52625,13.850000000000001,268.0,43.74,52.725,38.95
0,41.875,78.5,29.425000000000004,7.754585,21.825000000000003,276.5,41.875,54.175,35.675
0,39.095,74.0,29.457500000000003,7.93,22.25,265.5,39.095,50.725,31.3
0,36.95,74.0,29.477500000000003,7.413752499999999,19.675,300.75,36.95,46.52499999999999,29.4
0,34.105000000000004,73.5,29.49,8.274165,23.725,307.0,34.105000000000004,44.025000000000006,26.425
0,31.36,62.0,29.5125,9.40125,22.825,280.25,31.36,41.225,19.7
0,29.225,55.5,29.52,7.50875,17.35,286.0,29.225,37.099999999999994,15.274999999999999
0,25.505,63.0,29.5575,11.7262475,30.924999999999997,299.5,25.505,33.875,14.55
0,20.8575,54.5,29.6175,12.6195825,30.775,311.75,20.8575,27.35,6.9
0,18.725,49.25,29.64,13.853332499999999,30.575000000000003,304.25,18.725,24.500000000000004,2.9000000000000004
0,15.334999999999999,44.5,29.675,13.6916675,34.150000000000006,307.75,15.334999999999999,19.349999999999998,-2.525
0,12.4725,46.5,29.705000000000002,12.7720825,32.225,308.75,12.4725,14.950000000000001,-4.1
0,11.194999999999999,49.5,29.72,11.265832499999998,28.975,301.25,11.194999999999999,12.874999999999998,-4.025
0,10.022499999999999,49.0,29.735000000000003,11.016247500000002,29.125,296.75,10.022499999999999,11.200000000000001,-5.25
0,9.309999999999999,46.0,29.755,11.754999999999999,31.000000000000004,291.0,9.309999999999999,10.15,-7.324999999999999
0,9.542499999999999,43.25,29.762500000000003,14.022085,33.800000000000004,292.25,9.542499999999999,10.6,-8.399999999999999
0,10.844999999999999,42.25,29.76,14.8362525,35.35,278.5,10.844999999999999,12.625,-7.675000000000001
0,13.104999999999999,41.5,29.75,14.1533325,34.7,286.0,13.104999999999999,16.075,-5.95
0,15.332500000000001,41.0,29.762500000000003,12.498335,30.375,301.75,15.332500000000001,19.224999999999998,-4.075
0,17.68,40.0,29.755,13.0058325,30.525000000000002,283.5,17.68,22.924999999999997,-2.5
0,20.18,35.75,29.752499999999998,13.327915,29.750000000000004,294.25,20.18,26.674999999999997,-2.525
0,22.5275,32.25,29.75,12.287915,29.200000000000003,299.5,22.5275,29.975,-2.5999999999999996
0,24.78,29.75,29.76,11.2420825,28.225,295.25,24.78,32.875,-2.45
0,25.46,30.0,29.775000000000002,11.662917499999999,26.825,303.5,25.46,34.2,-1.725
0,23.917499999999997,33.5,29.805,11.5944175,26.5,296.75,23.917499999999997,31.174999999999997,-0.9750000000000001
0,22.130000000000003,33.25,29.83,9.747915,23.35,295.25,22.130000000000003,28.225,-2.425
0,21.532500000000002,34.0,29.852500000000003,7.513335,19.25,296.5,21.532500000000002,26.224999999999998,-2.6
0,21.3975,33.0,29.8725,5.586435000000001,17.3,268.75,21.3975,24.8,-3.25
0,20.9625,34.0,29.88,4.0958325,11.65,298.0,20.9625,22.924999999999997,-2.925
0,20.54,37.5,29.89,3.1679174999999997,8.475,298.0,20.54,21.35,-1.375
0,19.715,42.5,29.89,3.9875000000000003,10.825000000000001,171.0,19.715,21.275,0.575
0,19.945,40.5,29.89,4.1608350000000005,10.475,263.25,19.945,21.6,-0.3
0,19.415,41.5,29.8825,2.5162525,7.424999999999999,238.25,19.415,19.674999999999997,-0.22499999999999998
0,18.88,43.75,29.87,2.2579175,6.975,236.5,18.88,19.125,0.55
0,18.585,46.5,29.85,2.8191675000000003,6.925000000000001,233.75,18.585,18.975,1.5750000000000002
0,18.9675,47.75,29.835,4.1537500000000005,9.0,235.0,18.9675,20.15,2.5250000000000004
0,19.03,51.25,29.8325,3.4866650000000003,8.2,238.5,19.03,19.975,3.95
0,19.3375,55.75,29.83,3.2529175,7.800000000000001,241.75,19.3375,19.625,6.074999999999999
0,19.740000000000002,60.5,29.825,3.795,8.925,240.0,19.740000000000002,21.1,8.274999999999999
0,22.015,62.25,29.835,3.8575,9.274999999999999,241.0,22.015,23.549999999999997,11.025
0,25.1075,59.75,29.8325,3.4262475000000006,8.125,271.25,25.1075,25.950000000000003,13.125
0,29.245,56.0,29.822499999999998,3.2004150000000005,8.2,249.5,29.245,29.8,15.475
0,32.79,51.5,29.8125,2.8045825,8.475000000000001,230.25,32.79,33.525,16.9
0,34.9825,50.5,29.7925,3.449585,8.675,203.75,34.9825,37.125,18.425
0,35.175,53.75,29.7825,4.2474975,9.35,163.0,35.175,39.775000000000006,20.0
0,35.17,56.5,29.7725,3.4445825,8.025,125.25,35.17,37.45,21.25
0,36.465,53.25,29.764999999999997,1.2675,4.5,133.25,36.465,36.449999999999996,20.974999999999998
0,36.95,53.5,29.7625,1.5004425000000001,4.775,166.75,36.95,36.95,21.625
0,37.677499999999995,55.0,29.775000000000002,3.7781550000000004,9.775,216.5,37.677499999999995,41.75,23.05
0,37.475,57.25,29.784999999999997,4.638275,10.775,275.25,37.475,42.575,23.725
0,35.464999999999996,61.75,29.794999999999998,4.710834999999999,11.25,280.75,35.464999999999996,39.65,23.625
0,34.1325,65.5,29.794999999999998,3.0866675,8.475,248.25,34.1325,35.85,23.799999999999997
0,33.25,67.5,29.794999999999998,2.672085,7.675000000000001,263.25,33.25,35.35,23.65
0,32.7825,67.25,29.79,2.8966675,9.424999999999999,215.0,32.7825,34.85,23.1
0,32.2525,65.25,29.784999999999997,3.224165,7.525,327.0,32.2525,34.85,21.85
0,30.700000000000003,66.0,29.775000000000002,1.8545825,4.825,232.75,30.700000000000003,32.6,20.650000000000002
0,29.353333333333335,68.33333333333333,29.78,2.2205566666666665,5.833333333333333,127.33333333333333,29.353333333333335,31.46666666666667,20.2
0,27.6,71.75,29.76,0.69907,3.8,320.5,27.6,27.625,19.7
0,27.799999999999997,67.5,29.745,1.8675024999999998,5.0,254.75,27.799999999999997,29.2,18.45
0,27.365000000000002,67.0,29.734999999999996,1.5359275,5.175,253.25,27.365000000000002,27.575,17.775000000000002
0,27.029999999999998,67.75,29.725,2.0146224999999998,6.375,222.25,27.029999999999998,27.325,17.724999999999998
0,26.8675,67.5,29.7175,2.57625,6.95,254.0,26.8675,28.625,17.5
0,27.5125,63.5,29.715,3.910835,9.85,293.5,27.5125,30.175,16.675
0,29.575000000000003,55.25,29.7175,4.265835,11.825,300.25,29.575000000000003,32.725,15.525
0,31.03,45.0,29.7175,6.69375,16.8,296.75,31.03,38.175,12.2
0,31.872500000000002,40.0,29.700000000000003,7.4491675,17.275,294.75,31.872500000000002,40.3,10.3
0,33.4125,36.75,29.677500000000002,7.723335,18.525,303.75,33.4125,43.275000000000006,9.774999999999999
0,35.16,34.0,29.6475,8.3020825,19.675,290.0,35.16,45.975,9.625
0,36.1575,33.0,29.617500000000003,9.1495825,22.924999999999997,286.25,36.1575,48.275000000000006,9.625
0,36.8925,30.75,29.590000000000003,9.136667500000001,20.700000000000003,304.75,36.8925,48.6,8.825
0,37.24,30.0,29.58,8.93375,19.25,305.75,37.24,48.575,8.5
0,37.08,32.5,29.5725,8.398332499999999,20.275,296.5,37.08,48.699999999999996,10.0
0,35.879999999999995,36.25,29.572499999999998,7.587915000000001,18.5,290.5,35.879999999999995,46.050000000000004,11.55
0,33.2675,40.5,29.585,7.8308349999999995,19.4,297.25,33.2675,42.525,11.85
0,30.622500000000002,43.25,29.6,7.802915,17.775,309.25,30.622500000000002,38.65,10.9
0,28.22,47.0,29.6125,6.2754175,16.825000000000003,305.5,28.22,33.625,10.575000000000001
0,26.0625,48.0,29.624999999999996,5.80125,14.575000000000001,308.0,26.0625,30.65,9.05
0,24.9325,47.75,29.63,4.933750000000001,12.625000000000002,340.0,24.9325,28.15,7.975
0,24.345,47.5,29.6325,5.54167,13.45,296.5,24.345,28.225,7.225
0,23.317500000000003,47.25,29.63,5.2387525,13.15,277.5,23.317500000000003,26.5,6.35
0,22.8975,49.0,29.64,4.9958325,12.2,296.75,22.8975,25.925,6.6
0,22.42,50.0,29.645000000000003,3.9616675,9.775,301.5,22.42,24.475,6.675000000000001
0,22.197499999999998,51.0,29.64,5.241667500000001,13.3,300.0,22.197499999999998,25.3,6.775
0,21.7125,51.75,29.6425,5.128747499999999,13.275,299.0,21.7125,24.4,6.725
0,21.045,52.5,29.654999999999998,4.754582500000001,11.675,298.75,21.045,23.1,6.35
0,20.4125,51.5,29.6625,4.5979175,11.375,316.5,20.4125,22.375,5.45
0,20.11,51.0,29.67,5.6804175,14.55,148.75,20.11,23.225,4.925000000000001
0,19.912499999999998,50.5,29.689999999999998,6.4695800000000006,15.375,305.0,19.912499999999998,23.8,4.375
0,19.8275,47.25,29.689999999999998,6.814165,15.5,299.25,19.8275,23.9,2.9000000000000004
0,20.805,45.0,29.6875,6.66375,16.05,291.0,20.805,24.875,2.8499999999999996
0,21.89,43.5,29.677500000000002,7.25375,17.65,295.0,21.89,27.0,3.05
0,23.4075,43.0,29.665000000000003,6.520415000000001,16.125,303.75,23.4075,28.425,4.1499999999999995
0,25.1325,41.0,29.6475,7.51,17.200000000000003,301.25,25.1325,31.45,4.725
0,25.91,40.75,29.635,7.70625,18.625,287.75,25.91,33.45,5.375000000000001
0,26.7325,39.75,29.6375,6.72625,16.75,264.0,26.7325,33.775,5.550000000000001
1,27.91,39.75,29.65,6.3850025,15.65,275.75,27.91,34.275,6.575
0,25.947499999999998,43.0,29.682499999999997,7.4508350000000005,17.525,247.0,25.947499999999998,32.025000000000006,6.65
0,24.247500000000002,44.0,29.725,7.3579175,20.95,321.5,24.247500000000002,29.874999999999996,5.550000000000001
0,22.57,45.25,29.7625,8.905,21.875,304.0,22.57,28.45,4.575
0,21.424999999999997,43.75,29.7825,8.3254175,22.200000000000003,308.5,21.424999999999997,26.45,2.875
0,19.715,47.5,29.794999999999998,4.4541675,13.475,314.0,19.715,21.75,3.0000000000000004
0,18.2725,51.0,29.8075,3.3029149999999996,8.175,350.25,18.2725,19.525,3.1500000000000004
0,17.7675,51.75,29.810000000000002,3.20125,9.875,323.5,17.7675,19.075,3.0999999999999996
0,17.595,52.75,29.82,3.03542,8.7,304.75,17.595,18.425,3.3
0,17.28,51.75,29.83,2.6804175,7.7,278.0,17.28,17.950000000000003,2.7
0,17.085,52.5,29.84,3.35375,9.575,265.75,17.085,18.2,2.7750000000000004
0,16.76,54.25,29.84,3.9716650000000007,10.024999999999999,249.75,16.76,17.925,3.125
0,16.2925,56.0,29.85,3.7220825,8.525,262.5,16.2925,17.450000000000003,3.3499999999999996
0,15.5425,58.25,29.86,3.1183300000000003,8.55,250.5,15.5425,16.125,3.4250000000000003
0,14.97,60.0,29.872500000000002,3.1333325000000003,8.2,245.5,14.97,15.725,3.6750000000000003
0,14.96,59.5,29.9,3.9629149999999997,11.75,247.75,14.96,15.8,3.4000000000000004
0,16.887500000000003,54.5,29.932499999999997,5.5016675,12.500000000000002,256.25,16.887500000000003,19.15,3.325
0,20.1175,49.25,29.945,4.201665,10.275,272.25,20.1175,21.950000000000003,4.075
0,23.169999999999998,45.0,29.9475,4.830415,11.9,295.5,23.169999999999998,26.400000000000002,4.925000000000001
0,26.105,43.25,29.957500000000003,4.7137475,13.774999999999999,282.75,26.105,29.95,6.625
0,28.6525,40.25,29.955000000000005,4.7885075,11.225,270.5,28.6525,33.1,7.45
0,31.7,37.75,29.942500000000003,3.9979825,12.225,285.0,31.7,34.975,8.7
0,33.48,36.0,29.94,3.94734,10.575,252.75,33.48,36.324999999999996,9.5
0,34.475,38.5,29.950000000000003,3.3948475,8.725000000000001,270.0,34.475,36.025,11.525
0,35.04,37.0,29.957500000000003,4.589582500000001,14.575000000000001,191.5,35.04,40.775000000000006,11.325
0,33.2525,39.25,29.9725,6.0504175,15.7,250.25,33.2525,41.275000000000006,11.1
0,31.1775,41.75,30.005000000000003,6.724997500000001,14.325,207.75,31.1775,39.825,10.5
0,29.8025,42.75,30.044999999999998,5.6787475,15.25,261.0,29.8025,35.349999999999994,9.9
0,28.73,44.25,30.075,5.2195825,12.9,283.0,28.73,33.775,9.674999999999999
0,27.33,45.5,30.102500000000003,5.8887475,14.250000000000002,305.25,27.33,32.7,8.975
0,25.5425,48.25,30.115000000000002,5.1233325,12.524999999999999,295.5,25.5425,28.974999999999998,8.725000000000001
0,23.410000000000004,50.75,30.12,4.783752499999999,12.075000000000001,316.5,23.410000000000004,26.225,7.800000000000001
0,22.0475,52.75,30.124999999999996,4.3429150000000005,11.4,168.0,22.0475,24.424999999999997,7.5
0,20.9,52.5,30.14,3.17417,10.2,296.5,20.9,22.525000000000002,6.225
0,19.975,52.5,30.16,1.5441675,6.449999999999999,247.5,19.975,20.299999999999997,5.425
0,19.0425,54.5,30.17,1.0691675,4.375,272.75,19.0425,19.175,5.35
0,18.7175,57.75,30.185,0.889165,3.0749999999999997,309.25,18.7175,18.724999999999998,6.25
0,18.59,61.0,30.205000000000005,1.73875,4.35,309.0,18.59,18.675,7.275
0,17.5975,63.25,30.22,1.7799999999999998,4.45,286.75,17.5975,17.6,7.175000000000001
0,17.2275,63.75,30.237499999999997,2.0304175,5.425000000000001,242.5,17.2275,17.45,7.1
0,20.9625,56.25,30.264999999999997,2.7649999999999997,6.8999999999999995,279.5,20.9625,21.7,7.7250000000000005
0,24.645,47.75,30.284999999999997,4.00375,8.875,256.25,24.645,26.825,7.550000000000001
0,26.1575,44.25,30.294999999999998,3.6212525,10.4,213.0,26.1575,27.9,7.25
0,27.939999999999998,42.25,30.2925,3.6545825,11.575000000000001,290.25,27.939999999999998,29.425,8.0
0,29.957499999999996,39.5,30.2875,4.0065550000000005,10.975,285.75,29.957499999999996,32.949999999999996,8.25
0,32.045,37.5,30.28,3.8453049999999998,9.925,235.0,32.045,35.224999999999994,9.0
0,33.2725,37.25,30.27,4.326075,12.0,280.25,33.2725,37.6,9.95
0,34.294999999999995,36.5,30.2625,5.53248,14.225,288.0,34.294999999999995,40.825,10.4
0,35.084999999999994,36.0,30.2625,4.921665,11.75,291.75,35.084999999999994,41.025,10.6
0,35.41,35.5,30.2725,3.76,10.950000000000001,294.75,35.41,38.875,10.725
0,33.92,38.25,30.2825,2.6483325000000004,8.0,297.75,33.92,35.925,10.95
0,31.624999999999996,45.75,30.302500000000002,1.479165,5.625,309.25,31.624999999999996,32.025,13.075
0,29.8675,52.75,30.314999999999998,0.5075000000000001,3.4000000000000004,281.0,29.8675,29.85,14.600000000000001
0,29.692500000000003,47.25,30.3275,2.5391675,8.775,290.25,29.692500000000003,31.725,12.1
0,28.427500000000002,48.75,30.335,1.8479150000000002,5.5,335.25,28.427500000000002,29.150000000000002,11.525
0,27.4075,49.75,30.335,2.434165,8.525,303.75,27.4075,29.25,11.1
0,26.5325,50.5,30.335,2.2475,6.800000000000001,310.75,26.5325,28.3,10.725000000000001
0,25.29,54.5,30.335,0.989585,5.15,260.75,25.29,25.75,11.125
0,24.380000000000003,56.5,30.3375,2.0908349999999998,6.525,297.75,24.380000000000003,25.925,11.049999999999999
0,25.03,55.5,30.335,3.9812524999999996,9.95,269.25,25.03,27.5,11.35
0,24.994999999999997,54.5,30.347499999999997,4.4350000000000005,9.399999999999999,171.75,24.994999999999997,27.5,10.900000000000002
0,24.4775,54.5,30.365000000000002,2.382085,6.45,165.75,24.4775,26.375,10.475
0,23.375,56.5,30.365000000000002,1.4620825,5.075,337.0,23.375,23.825000000000003,10.2
0,23.015,58.0,30.385,1.626665,5.375,280.0,23.015,23.425000000000004,10.45
0,27.082500000000003,49.25,30.4075,4.229585,10.25,169.25,27.082500000000003,30.0,10.55
0,29.8575,43.75,30.415000000000003,4.6433325,10.825,167.0,29.8575,33.675,10.425
0,32.2675,40.25,30.415000000000003,3.5091650000000003,8.6,173.75,32.2675,34.4,10.8
0,32.5525,42.0,30.4125,3.2020825000000004,7.0249999999999995,56.0,32.5525,32.825,12.025
0,34.05499999999999,41.5,30.3925,3.2703325,7.550000000000001,68.5,34.05499999999999,34.925,12.925
0,35.129999999999995,41.75,30.3725,5.1845825,11.625,115.5,35.129999999999995,41.7,13.9
1,35.3375,45.25,30.3525,6.0087525,12.225,187.0,35.3375,44.075,15.85
0,36.2325,47.0,30.3425,5.05875,10.399999999999999,130.75,36.2325,42.224999999999994,17.85
0,36.36,47.75,30.3425,6.089985,11.05,176.25,36.36,45.949999999999996,18.45
0,35.650000000000006,51.5,30.339999999999996,5.061249999999999,9.475,176.66666666666666,35.650000000000006,42.65,19.575
0,33.78,57.25,30.3425,5.721367500000001,11.55,197.66666666666666,33.78,41.05,20.275
0,32.49333333333333,61.0,30.36,4.010556666666666,8.200000000000001,228.66666666666666,32.49333333333333,35.46666666666667,20.566666666666666
0,31.934999999999995,62.5,30.355,4.8387525,8.375,226.0,31.934999999999995,38.225,20.575
0,31.1075,62.5,30.345,3.6633325,7.125,246.0,31.1075,34.225,19.8
0,30.4625,58.5,30.335,2.8132625000000004,6.35,234.0,30.4625,32.150000000000006,17.575
0,30.45,54.25,30.32,3.7608325000000002,7.550000000000001,234.33333333333334,30.45,33.5,15.725
0,31.923333333333332,48.0,30.316666666666663,4.444443333333333,9.600000000000001,231.33333333333334,31.923333333333332,35.16666666666667,14.5
0,32.714999999999996,52.25,30.305,4.4610725,8.125,226.33333333333334,32.714999999999996,36.775,17.200000000000003
0,33.83,56.333333333333336,30.30666666666667,3.640553333333333,9.066666666666668,239.66666666666666,33.83,34.333333333333336,19.766666666666666
0,33.207499999999996,49.5,30.2725,3.3250025,11.375,229.0,33.207499999999996,35.3,16.175
0,32.36000000000001,60.75,30.245,0.33625,2.3000000000000003,270.0,32.36000000000001,32.375,20.375
0,32.650000000000006,57.25,30.232499999999998,1.9654150000000001,6.875,247.5,32.650000000000006,34.325,19.1
0,33.49250000000001,45.0,30.215,4.6741375000000005,9.075,227.33333333333334,33.49250000000001,38.45,14.499999999999998
0,33.4825,45.0,30.2025,3.7910424999999996,8.425,240.0,33.4825,35.85,14.425
0,33.760000000000005,45.0,30.205000000000005,3.53125,8.05,245.75,33.760000000000005,34.875,14.65
1,35.95,42.25,30.195,4.203795,10.85,246.66666666666666,35.95,39.825,15.15
0,41.557500000000005,37.5,30.2025,3.931665,10.4,293.5,41.557500000000005,46.02499999999999,17.575
0,44.41,39.25,30.2025,2.9549975,8.175,248.5,44.41,45.75,20.674999999999997
0,47.07749999999999,42.75,30.1825,4.5392525,10.55,171.75,47.07749999999999,52.3,25.15
0,47.870000000000005,45.25,30.1875,3.8745825,13.200000000000001,187.75,47.870000000000005,50.3,27.2
1,49.775,41.25,30.2025,7.6179175,21.200000000000003,241.75,49.775,57.125,27.050000000000004
0,49.5325,42.5,30.2275,6.9708325,18.700000000000003,242.25,49.5325,59.775,27.625
1,49.527499999999996,42.5,30.2525,6.4575,15.899999999999999,308.25,49.527499999999996,59.074999999999996,27.7
1,47.3575,46.75,30.285,7.4195850000000005,15.1,233.5,47.3575,60.050000000000004,27.900000000000002
1,43.74499999999999,50.75,30.325,6.8429150000000005,15.575000000000001,99.25,43.74499999999999,53.425000000000004,26.75
0,41.05,54.0,30.3575,6.653335,16.8,249.75,41.05,51.425000000000004,25.625
1,38.817499999999995,56.0,30.385,4.8254150000000005,13.875,239.0,38.817499999999995,45.25,24.375
0,37.065,59.0,30.404999999999998,2.1558325000000003,7.075,342.0,37.065,39.475,24.124999999999996
0,36.3925,61.5,30.425000000000004,3.238225,9.375,245.75,36.3925,40.199999999999996,24.35
0,36.2775,61.5,30.442500000000003,1.9868799999999998,7.250000000000001,337.0,36.2775,37.575,24.25
1,34.129999999999995,66.25,30.46,0.34875,2.75,307.3333333333333,34.129999999999995,34.15,24.0
1,32.36750000000001,71.25,30.475,1.0032475,3.725,299.6666666666667,32.36750000000001,32.35,24.1
